,date,ip,app_name,app_ver,isp,country,connection_type,default_language,counts,churn
563,2022-10-05,2600:4041:a0:2200:d1f6:9ce3:ec99:8509,Aquarium TV,5.2.1,Verizon Internet Services,US,Cable/DSL,English,1,Yes
564,2022-10-05,189.177.10.179,Bob the train,5.8.82,Telmex,MX,Cable/DSL,English,1,Yes
565,2022-10-05,2401:4900:1c3b:9acc:3cd8:bcc4:8e0c:962c,8K Landscapes,5.2.1,Airtel,IN,Cable/DSL,English,1,Yes
566,2022-10-05,177.68.248.167,Baby Hazel Nursery Rhymes,5.8.82,Vivo,BR,Cable/DSL,English,1,Yes
567,2022-10-05,201.188.15.51,Aquarium TV,5.8.82,Movistar Fibra,CL,Cable/DSL,English,1,Yes
568,2022-10-05,14.237.221.176,Bob the train,5.8.82,VNPT,VN,Cable/DSL,English,1,Yes
569,2022-10-05,45.166.166.140,Cool School,5.8.82,H1 Telecomunicacoes Limitada,BR,Cable/DSL,English,1,Yes
570,2022-10-05,167.250.174.109,Classic Cartoons,5.8.82,Icenet Telecomunicacoes Ltda - Me,BR,Cable/DSL,English,1,Yes
571,2022-08-08,47.223.165.49,Free Classic Movies,V_s5.1.9b,Suddenlink Communications,US,Cable/DSL,English,1,Yes
572,2022-08-08,73.236.80.121,Free Classic Movies,V_s5.1.9b,Comcast Cable,US,Cable/DSL,English,1,Yes
573,2022-08-08,75.91.103.211,Free Classic Movies,V_s5.1.9b,Windstream Communications,US,Cable/DSL,English,1,Yes
574,2022-08-08,99.160.138.62,Free Classic Movies,V_s5.1.9b,AT&T U-verse,US,Cable/DSL,English,1,Yes
575,2022-08-08,99.56.188.228,Free Classic Movies,V_s5.1.9b,AT&T U-verse,US,Cable/DSL,English,1,Yes
576,2022-08-08,172.100.237.29,Free Classic Movies,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
577,2022-08-08,75.173.41.135,The Live Train Channel,Vc5.1.2_s5.1.9b,CenturyLink,US,Cable/DSL,English,1,Yes
578,2022-08-08,99.233.210.189,The Live Train Channel,Vc5.1.2_s5.1.9b,Rogers Cable,CA,Cable/DSL,English,1,Yes
579,2022-08-08,181.67.11.22,Free Classic Movies,5.2.0,Telefonica del Peru,PE,Cable/DSL,español,1,Yes
580,2022-08-08,115.42.78.170,FashionTV+,5.2.0,CMPak Limited,PK,Cable/DSL,English,1,Yes
904,2022-09-09,24.251.26.37,K Pop,V_s5.2.0,Cox Communications,US,Cable/DSL,English,1,Yes
905,2022-09-09,24.255.128.239,Free Classic Movies,V_s5.2.0,Cox Communications,US,Cable/DSL,English,1,Yes
906,2022-09-09,71.7.241.3,Getreel Fireplaces,V_s5.2.0,EastLink,CA,Cable/DSL,English,1,Yes
907,2022-09-09,108.241.18.227,Free Classic Movies,V_s5.2.0,AT&T U-verse,US,Cable/DSL,English,1,Yes
908,2022-09-09,24.218.75.76,Space-TV,Vc5.1.2_s5.2.0,Comcast Cable,US,Cable/DSL,English,1,Yes
909,2022-09-09,177.47.51.204,K Pop,V_s5.2.0,tvn,BR,Cable/DSL,English,1,Yes
910,2022-09-09,74.83.103.107,Relaxing Nature,5.2.0,Cincinnati Bell,US,Cable/DSL,English,1,Yes
911,2022-09-09,79.69.253.49,Sports International TV,5.2.0,TalkTalk,GB,Cable/DSL,English,1,Yes
912,2022-09-09,154.121.27.126,FashionTV+,5.2.0,Algerie Telecom Mobile MOBILIS,DZ,Cellular,العربية,1,Yes
913,2022-09-09,197.184.181.112,FashionTV+,5.2.0,rain,ZA,Corporate,English,1,Yes
914,2022-09-09,2405:201:e01b:611d:18a0:e37b:dc79:d845,FashionTV+,5.2.0,Jio,IN,Cable/DSL,English,1,Yes
915,2022-09-09,188.64.206.230,Foody,5.2.0,Pelephone,IL,Cellular,עברית,1,Yes
916,2022-09-09,84.115.229.33,FashionTV+ / Fashion & Lifestyle,5.8.7,Magenta Telekom,AT,Cable/DSL,English,1,Yes
917,2022-09-09,31.166.61.154,Kids Tv Française,5.8.7,Mobily,SA,Cable/DSL,English,1,Yes
918,2022-09-09,91.59.60.231,Getreel Fireplaces,5.8.7,Deutsche Telekom AG,DE,Cable/DSL,English,1,Yes
919,2022-09-09,185.181.239.72,IndiMusic TV,5.8.7,"Tvt Tecnicentro, Sl Unip",ES,Cable/DSL,English,1,Yes
920,2022-09-09,148.255.118.56,Nollywood Capital TV,5.8.82,Claro Dominican Republic,DO,Cable/DSL,English,1,Yes
921,2022-09-09,89.166.5.242,Getreel Fireplaces,5.8.7,DNA Oyj,FI,Cable/DSL,English,1,Yes
922,2022-09-09,94.50.19.128,FashionTV+ / Fashion & Lifestyle,5.8.7,Rostelecom,RU,Cable/DSL,English,1,Yes
923,2022-09-09,113.212.92.116,Games Tips&Tricks,5.8.7,Valve Networks Pty,AU,Corporate,English,1,Yes
924,2022-09-09,206.83.102.171,Kids TV,5.8.7,Starlink,NZ,Cable/DSL,English,1,Yes
925,2022-09-09,102.38.10.144,Kids TV,5.8.7,Giga-Communication,LY,Cable/DSL,English,1,Yes
926,2022-09-09,71.220.206.233,Free Classic Movies,5.8.7,CenturyLink,US,Cable/DSL,English,1,Yes
927,2022-09-09,154.160.16.219,Nollywood Capital TV,5.8.82,MTN Ghana,GH,Cellular,English,1,Yes
928,2022-09-09,177.236.74.46,Nollywood Capital TV,5.8.82,izzi,MX,Cable/DSL,English,1,Yes
929,2022-09-09,180.191.222.1,Free Classic Movies,5.8.7,Globe Telecom,PH,Cable/DSL,English,1,Yes
930,2022-09-09,45.230.237.167,Marvel Comic Universe,5.8.4,Rodrigues Dias Empreendimentos Ltda - ME,BR,Cable/DSL,English,1,Yes
931,2022-09-09,168.196.142.55,Getreel Fireplaces,5.8.4,Antena Delta,AR,Cable/DSL,English,1,Yes
932,2022-09-09,177.73.111.14,Marvel Comic Universe,5.8.4,Intervel Informatica Ltda,BR,Cable/DSL,English,1,Yes
933,2022-09-09,189.89.12.78,Wow Kidz,5.8.4,Jupiter Provedor De Internet Ltda,BR,Cable/DSL,English,1,Yes
934,2022-09-09,189.89.188.58,YogaFit,5.8.4,Its Telecomunicacoes Ltda,BR,Cable/DSL,English,1,Yes
935,2022-09-09,187.108.124.130,Toonbo,5.8.4,B S Costa Telecom,BR,Cable/DSL,English,1,Yes
936,2022-09-09,131.108.227.115,Toonbo,5.8.4,Lgnet Servicos De Telecomunicacoes Ltda,BR,Cable/DSL,English,1,Yes
937,2022-09-09,187.180.191.207,Marvel Comic Universe,5.8.4,Claro NET,BR,Cable/DSL,English,1,Yes
938,2022-08-05,38.124.200.40,Bob the train,5.1.8,Cogent Communications,MX,Cable/DSL,español,1,Yes
939,2022-08-05,136.158.44.226,Bob the train,5.1.8,Converge,PH,Cable/DSL,English,1,Yes
940,2022-08-05,73.200.161.116,Bob the train,5.1.8,Comcast Cable,US,Cable/DSL,español,1,Yes
941,2022-08-05,187.0.39.6,Bob the train,5.1.8,Webnet Internet,BR,Corporate,português,1,Yes
942,2022-08-05,27.55.90.179,Bob the train,5.1.8,True Mobile,TH,Cellular,ไทย,1,Yes
943,2022-08-05,64.118.12.40,Aquarium TV,V_s5.1.9b,The Park Region Mutual Telephone Co,US,Cable/DSL,English,1,Yes
944,2022-08-05,35.145.248.0,Aquarium TV,V_s5.1.9a,Spectrum,US,Cable/DSL,English,1,Yes
945,2022-08-05,104.48.106.92,Aquarium TV,V_s5.1.9a,AT&T U-verse,US,Cable/DSL,English,1,Yes
946,2022-08-05,201.111.239.55,ADULTish,V_s5.1.9a,Telmex,MX,Cable/DSL,English,1,Yes
947,2022-08-05,99.231.153.202,ADULTish,V_s5.1.9b,Rogers Cable,CA,Cable/DSL,English,1,Yes
948,2022-08-05,177.54.192.37,8K Landscapes,V_s5.1.9b,Weclix Telecom SA,BR,Cable/DSL,English,1,Yes
949,2022-08-05,2a02:8109:1bc0:10:a464:8475:a692:82c3,Aquarium TV,5.2.0,Vodafone Germany,DE,Cable/DSL,Deutsch,1,Yes
950,2022-08-05,2a00:1fa1:82db:fc83:419a:c2cf:f0ea:8de6,8K Landscapes,5.2.0,MTS PJSC,RU,Cellular,русский,1,Yes
951,2022-08-05,2404:7a82:2ee1:4e00:cb1:cb0c:b2cb:4759,Aquarium TV,5.2.0,Biglobe,JP,Cable/DSL,日本語,1,Yes
952,2022-08-05,2600:6c56:6100:2da:b5c5:226d:1ca4:1d90,Aquarium TV,5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
953,2022-08-05,1.158.80.210,8K Landscapes,5.8.4,Telstra Internet,AU,Cable/DSL,English,1,Yes
954,2022-08-05,185.197.10.99,Coffee Jazz,5.8.4,Metis S.r.l.,IT,Cable/DSL,English,1,Yes
955,2022-08-05,31.14.157.8,Ento live Network,5.8.4,Iran Telecommunication Company PJS,IR,Cable/DSL,English,1,Yes
956,2022-08-05,83.254.135.183,Ento live Network,5.8.4,Tele2 Sweden,SE,Cable/DSL,English,1,Yes
957,2022-08-05,99.74.182.205,Aquarium TV,5.8.4,AT&T U-verse,US,Cable/DSL,English,1,Yes
958,2022-08-05,187.189.90.66,Channel Fight Masterclass,5.8.4,Totalplay,MX,Cable/DSL,English,1,Yes
959,2022-08-05,64.64.224.194,Channel Fight Masterclass,5.8.4,Fiber-logic,US,Corporate,English,1,Yes
960,2022-08-05,102.249.5.199,Bob the train,5.8.4,Telkom Internet,ZA,Cellular,English,1,Yes
961,2022-08-05,200.87.83.200,Ento live Network,5.8.4,Entel Bolivia,BO,Cable/DSL,English,1,Yes
962,2022-08-05,31.167.220.203,Bob the train,5.8.4,Mobily,SA,Cable/DSL,English,1,Yes
963,2022-08-05,177.209.156.118,Classic Cartoons,5.8.4,Oi Velox,BR,Cable/DSL,English,1,Yes
964,2022-08-15,8.9.43.134,Tasty tv,V_s5.1.9b,Lumen,US,Cable/DSL,English,1,Yes
965,2022-08-15,174.118.171.45,Tasty tv,V_s5.1.9b,Rogers Cable,CA,Cable/DSL,English,1,Yes
966,2022-08-15,201.242.193.206,Tasty tv,V_s5.1.9b,Cantv,VE,Cable/DSL,English,1,Yes
967,2022-08-15,86.120.129.41,Relaxing Nature,Vc5.1.3_s5.1.9b,Digi Romania,RO,Cable/DSL,English,1,Yes
968,2022-08-15,2601:601:1001:8570:cca7:3393:776f:8fbb,Free Classic Movies,5.2.0,Comcast Cable,US,Cable/DSL,English,1,Yes
969,2022-08-15,72.2.245.225,Getreel Fireplaces,V_s5.1.9b,Brandenburg Telephone Company,US,Cable/DSL,English,1,Yes
970,2022-08-15,24.215.70.136,Getreel Fireplaces,V_s5.1.9b,EastLink,CA,Cable/DSL,English,2,No
971,2022-08-15,73.73.235.176,Tiger - Best Social Videos,V_s5.1.9b,Comcast Cable,US,Cable/DSL,English,1,Yes
972,2022-08-15,190.122.181.12,Space-TV,Vc5.1.2_s5.1.9b,Cable Televisora Color,AR,Cable/DSL,English,1,Yes
973,2022-08-15,45.51.254.35,Free Classic Movies,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
974,2022-08-15,96.32.233.51,Free Classic Movies,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
975,2022-08-15,172.103.66.175,Free Classic Movies,V_s5.1.9b,Valu-Net LLC,US,Cable/DSL,English,1,Yes
976,2022-08-15,73.162.131.213,Free Classic Movies,V_s5.1.9b,Comcast Cable,US,Cable/DSL,English,1,Yes
977,2022-08-15,76.178.188.177,Free Classic Movies,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
978,2022-08-15,217.147.189.146,Free Classic Movies,V_s5.1.9b,Silver Star Communications,US,Cable/DSL,English,1,Yes
979,2022-08-15,2603:8000:8b03:5b40:15b9:f348:22a2:e091,Free Classic Movies,5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
980,2022-08-15,213.153.243.173,FashionTV+,5.2.0,Turkcell Superonline,TR,Cable/DSL,Türkçe,1,Yes
1159,2022-08-21,185.69.71.84,Relaxing Nature,5.2.0,UnArtel s.r.o.,CZ,Cable/DSL,čeština,2,No
1160,2022-08-21,81.106.41.228,Free Classic Movies,5.2.0,Virgin Media,GB,Cable/DSL,English,1,Yes
1161,2022-08-21,66.131.2.157,Getreel Fireplaces,V_s5.1.9b,Videotron Ltee,CA,Cable/DSL,English,1,Yes
1162,2022-08-21,70.70.136.196,Getreel Fireplaces,V_s5.1.9b,Shaw Communications,CA,Cable/DSL,English,1,Yes
1163,2022-08-21,177.226.154.238,Getreel Fireplaces,V_s5.1.9b,Megacable,MX,Cable/DSL,English,1,Yes
1164,2022-08-21,64.98.21.114,K Pop,V_s5.1.9b,Ting Fiber,US,Cable/DSL,English,1,Yes
1165,2022-08-21,104.50.242.246,K Pop,V_s5.1.9b,AT&T U-verse,US,Cable/DSL,English,1,Yes
1166,2022-08-21,71.17.181.206,Top 80s Hits,V_s5.1.9b,SaskTel,CA,Cable/DSL,English,1,Yes
1167,2022-08-21,199.188.254.41,Free Classic Movies,V_s5.1.9b,Rise Broadband,US,Cable/DSL,English,1,Yes
1168,2022-08-21,98.2.230.68,Free Classic Movies,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
1169,2022-08-21,100.36.61.106,Free Classic Movies,V_s5.1.9b,Verizon Fios,US,Cable/DSL,English,1,Yes
1170,2022-08-21,73.91.116.28,Free Classic Movies,V_s5.1.9b,Comcast Cable,US,Cable/DSL,English,1,Yes
1171,2022-08-21,109.151.246.119,Free Classic Movies,V_s5.1.9b,BT,GB,Cable/DSL,English,1,Yes
1172,2022-08-21,38.133.117.59,Free Classic Movies,V_s5.1.9b,Cogent Communications,US,Cable/DSL,English,2,No
1173,2022-08-21,24.144.245.63,Free Classic Movies,V_s5.1.9b,Armstrong Cable,US,Cable/DSL,English,1,Yes
1174,2022-08-21,102.216.17.226,FashionTV+,5.2.0,Link Connect,ZA,Spectrum,English,1,Yes
1175,2022-08-21,5.46.25.0,FashionTV+,5.2.0,Turk Telekom,TR,Cellular,Türkçe,1,Yes
1176,2022-08-21,105.235.130.173,Scare TV,5.1.8,wataniya-telecom,DZ,Cellular,العربية,1,Yes
1177,2022-08-21,92.40.176.204,Sports International TV,5.2.0,Three,GB,Cellular,English,1,Yes
1178,2022-08-21,212.156.223.65,FashionTV+,5.2.0,Turk Telekom,TR,Cable/DSL,Türkçe,1,Yes
1179,2022-09-12,168.232.81.91,Bob the train,5.1.8,Isp Mais Telecom Ltda,BR,Cable/DSL,português,1,Yes
1180,2022-09-12,170.80.51.13,ADULTish,V_s5.2.0,Ponte Digital,BR,Cable/DSL,English,2,No
1181,2022-09-12,50.55.59.109,Aquarium TV,V_s5.2.0,Frontier Communications,US,Cable/DSL,English,1,Yes
1182,2022-09-12,2a10:8012:11:cfcc:6cc9:e3a:f7f0:559b,Aquarium TV,5.2.0,Bezeq,IL,Cable/DSL,עברית,1,Yes
1183,2022-09-12,167.250.55.100,8K Landscapes,5.2.1,Mundo Chile,CL,Cable/DSL,español,1,Yes
1184,2022-10-14,20.206.242.16,IndiMusic TV,1.2.63,Microsoft Corporation,BR,Corporate,English,1,Yes
1185,2022-10-14,103.94.138.109,FashionTV+,5.2.1,Alliance Broadband Services Pvt.,IN,Cable/DSL,English,1,Yes
1186,2022-10-14,20.231.196.153,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
1187,2022-10-14,209.236.124.219,IndiMusic TV,1.2.63,DFW Datacenter,US,Corporate,English,1,Yes
1188,2022-10-14,103.179.230.231,FashionTV+,1.2.63,Kerala Vision Broad Band Private Limited,IN,Cable/DSL,English,1,Yes
1189,2022-10-14,68.48.52.239,Free Classic Movies,5.2.1,Comcast Cable,US,Cable/DSL,English,1,Yes
1190,2022-10-14,20.14.56.48,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
1191,2022-10-14,47.251.11.15,IndiMusic TV,1.2.63,Alibaba,US,Corporate,English,1,Yes
1192,2022-10-14,49.37.72.226,FashionTV+,1.2.63,Jio,IN,Cable/DSL,English,1,Yes
1193,2022-10-14,54.39.34.110,IndiMusic TV,1.2.63,OVH SAS,CA,Corporate,English,1,Yes
1194,2022-10-14,67.21.32.154,IndiMusic TV,1.2.63,H4Y Technologies LLC,US,Corporate,English,1,Yes
1195,2022-10-14,4.224.34.16,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
1196,2022-10-14,4.240.81.98,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,2,No
1197,2022-10-14,154.27.65.96,IndiMusic TV,1.2.63,CloudSouth,US,Corporate,English,3,No
1198,2022-10-14,20.26.232.22,IndiMusic TV,1.2.63,Microsoft Corporation,GB,Corporate,English,1,Yes
1199,2022-10-14,23.95.52.172,IndiMusic TV,1.2.63,ColoCrossing,US,Corporate,English,1,Yes
1200,2022-10-14,52.168.73.64,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
1201,2022-10-14,198.12.76.217,IndiMusic TV,1.2.63,ColoCrossing,US,Corporate,English,1,Yes
1202,2022-09-22,45.154.138.117,FashionTV+,1.2.63,Ipxo Limited,FR,Corporate,English,1,Yes
1203,2022-09-22,182.176.130.7,טל כהן,APP_VERSION,PTCL,PK,Cable/DSL,English,1,Yes
1204,2022-09-22,20.169.111.71,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
1205,2022-09-22,173.176.129.125,FashionTV+,1.2.63,Videotron Ltee,CA,Cable/DSL,English,1,Yes
1327,2022-08-13,73.2.1.29,Tasty tv,V_s5.1.9b,Comcast Cable,US,Cable/DSL,English,1,Yes
1328,2022-08-13,131.0.185.116,Tasty tv,V_s5.1.9b,NetOeste Telecomunicacoes Ltda,BR,Cable/DSL,English,1,Yes
1329,2022-08-13,187.187.196.229,Getreel Fireplaces,V_s5.1.9b,"Mexico Red de Telecomunicaciones, S. de R.L. de C.",MX,Cable/DSL,English,1,Yes
1330,2022-08-13,187.191.36.2,K Pop,V_s5.1.9b,Totalplay,MX,Cable/DSL,English,1,Yes
1331,2022-08-13,76.90.93.173,Top 80s Hits,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
1332,2022-08-13,71.85.56.108,Free Classic Movies,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
1333,2022-08-13,73.23.22.206,Free Classic Movies,V_s5.1.9b,Comcast Cable,US,Cable/DSL,English,1,Yes
1334,2022-08-13,73.236.27.74,Free Classic Movies,V_s5.1.9b,Comcast Cable,US,Cable/DSL,English,1,Yes
1335,2022-08-13,75.88.36.197,Free Classic Movies,V_s5.1.9b,Windstream Communications,US,Cable/DSL,English,1,Yes
1336,2022-08-13,97.73.80.195,Free Classic Movies,V_s5.1.9b,Hughes Network Systems,US,Cable/DSL,English,1,Yes
1337,2022-08-13,208.94.86.143,Free Classic Movies,V_s5.1.9b,Intermax Networks,US,Cable/DSL,English,1,Yes
1338,2022-08-13,89.241.40.59,The Live Train Channel,Vc5.1.2_s5.1.9b,TalkTalk,GB,Cable/DSL,English,1,Yes
1339,2022-08-13,27.6.84.26,FashionTV+,5.2.0,Hathway,IN,Cable/DSL,English,1,Yes
1340,2022-08-13,49.37.180.100,FashionTV+,5.2.0,Jio,IN,Cable/DSL,English,1,Yes
1341,2022-08-13,41.81.16.66,Scare TV,5.1.8,Safaricom,KE,Cellular,English,1,Yes
1342,2022-08-13,188.160.187.45,Scare TV,5.1.8,Syrian Telecom,SY,Cable/DSL,العربية,1,Yes
1343,2022-08-13,104.28.199.184,FashionTV+,5.1.8,Cloudflare,IN,Corporate,English,1,Yes
1344,2022-08-13,223.187.112.233,FashionTV+,5.2.0,Airtel,IN,Cellular,English,1,Yes
1345,2022-10-17,95.15.160.136,Classic Cartoons,5.8.82,Turk Telekom,TR,Cable/DSL,English,1,Yes
1346,2022-10-17,88.236.174.238,Classic Cartoons,5.8.82,Turk Telekom,TR,Cable/DSL,English,1,Yes
1347,2022-10-17,177.245.209.35,ADULTish,V_s5.2.0d,Megacable,MX,Cable/DSL,English,1,Yes
1348,2022-10-17,187.188.59.146,ADULTish,V_s5.2.0d,Totalplay,MX,Cable/DSL,English,1,Yes
1349,2022-10-17,143.55.59.106,ADULTish,V_s5.2.0d,Nextlink Broadband,US,Cable/DSL,English,1,Yes
1350,2022-10-17,189.59.126.92,ADULTish,V_s5.2.0d,Vivo,BR,Cable/DSL,English,1,Yes
1351,2022-10-17,189.158.29.55,Aquarium TV,5.2.1,Telmex,MX,Cable/DSL,español,1,Yes
1352,2022-10-17,2804:431:e7dd:9065:c12d:5a4:f906:5208,Bob the train,5.2.1,Vivo,BR,Cable/DSL,português,1,Yes
1353,2022-10-17,103.72.190.254,Bob the train,5.2.1,Community Cable Vision Corporation,PH,Cable/DSL,English,1,Yes
1354,2022-10-17,27.56.173.173,Aquarium TV,5.2.1,Airtel Broadband,IN,Cable/DSL,English,1,Yes
1355,2022-10-17,82.181.81.159,Bob the train,5.8.82,DNA Oyj,FI,Cable/DSL,English,1,Yes
1356,2022-10-17,105.186.219.54,Bob the train,5.8.83,Telkom Internet,ZA,Cable/DSL,English,1,Yes
1357,2022-10-17,217.55.67.139,Bob the train,5.8.83,Etisalat Misr,EG,Cable/DSL,English,1,Yes
1358,2022-10-17,179.93.238.102,Classic Cartoons,5.8.82,Vivo,BR,Cable/DSL,English,1,Yes
1359,2022-10-18,69.250.160.74,8K Landscapes,V_s5.2.0d,Comcast Cable,US,Cable/DSL,English,1,Yes
1360,2022-10-18,2401:4900:1ca2:4ed0:e4ee:da5c:2e06:4782,8K Landscapes,5.2.1,Spectrum,IN,Spectrum,English,1,Yes
1361,2022-10-18,216.10.217.46,Bob the train,5.8.82,Flow,JM,Cable/DSL,English,1,Yes
1362,2022-10-18,85.134.144.104,Channel Fight Masterclass,5.8.83,Imagine Communications Group Limited,IE,Cable/DSL,English,1,Yes
1556,2022-09-13,179.183.250.123,Marvel Comic Universe,5.8.4,Vivo,BR,Cable/DSL,English,1,Yes
1557,2022-09-13,134.255.25.146,Marvel Comic Universe,5.8.4,Magyar Telekom,HU,Cable/DSL,English,1,Yes
1558,2022-09-13,185.130.117.230,Scare TV,5.8.4,Alphalink,FR,Corporate,English,1,Yes
1559,2022-09-13,94.54.229.139,Toonbo,5.8.4,Turksat,TR,Cable/DSL,English,1,Yes
1560,2022-09-13,47.153.60.225,The Live Train Channel,Vc5.1.2_s5.2.0,Frontier Communications,US,Cable/DSL,English,1,Yes
1561,2022-09-13,73.237.114.97,Free Classic Movies,V_s5.2.0,Comcast Cable,US,Cable/DSL,English,1,Yes
1562,2022-09-13,24.215.70.136,Getreel Fireplaces,V_s5.2.0,EastLink,CA,Cable/DSL,English,2,No
1563,2022-09-13,142.51.219.19,Free Classic Movies,V_s5.2.0,Vianet,CA,Cable/DSL,English,1,Yes
1564,2022-09-13,104.228.2.133,Free Classic Movies,V_s5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
1565,2022-09-13,98.23.139.181,Scare TV,Vc5.1.3_s5.2.0,Windstream Communications,US,Cable/DSL,English,1,Yes
1566,2022-09-13,179.57.210.30,Space-TV,Vc5.1.2_s5.2.0,Telefonica del Sur S.A.,CL,Cable/DSL,English,1,Yes
1567,2022-09-13,99.74.33.127,Getreel Fireplaces,V_s5.2.0,AT&T U-verse,US,Cable/DSL,English,1,Yes
1568,2022-09-13,76.182.202.215,Free Classic Movies,V_s5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
1569,2022-09-13,207.195.33.146,Free Classic Movies,V_s5.2.0,SaskTel,CA,Cable/DSL,English,1,Yes
1570,2022-09-13,187.149.168.168,Getreel Fireplaces,V_s5.2.0,Telmex,MX,Cable/DSL,English,1,Yes
1571,2022-09-13,24.118.199.1,Scare TV,Vc5.1.3_s5.2.0,Comcast Cable,US,Cable/DSL,English,1,Yes
1572,2022-09-13,61.222.160.78,IndieBox - Free Movies,5.8.4,Chunghwa Telecom,TW,Cable/DSL,English,1,Yes
1573,2022-09-13,103.73.238.82,FashionTV+,5.2.0,Amara Communications,MM,Cellular,English,1,Yes
1574,2022-09-13,2603:8080:d502:ff0a:d115:2c73:80b4:b1c2,Free Classic Movies,5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
1575,2022-09-13,95.223.230.99,FashionTV+,5.2.0,Vodafone Germany Cable,DE,Cable/DSL,Deutsch,1,Yes
1576,2022-09-13,43.240.5.116,FashionTV+,5.2.0,Shivansh Infotech pvt,IN,Cable/DSL,English,1,Yes
1577,2022-09-13,183.81.106.178,Games Tips&Tricks,5.8.82,FPT Telecom,VN,Cable/DSL,English,1,Yes
1578,2022-09-13,152.207.216.99,Games Tips&Tricks,5.8.82,"Empresa de Telecomunicaciones de Cuba, S.A.",CU,Cable/DSL,English,1,Yes
1579,2022-09-13,219.153.167.158,Games Tips&Tricks,5.8.82,China Telecom,CN,Cable/DSL,English,1,Yes
1580,2022-09-13,174.208.234.129,Getreel Fireplaces,5.8.82,Verizon Wireless,US,Cellular,English,1,Yes
1581,2022-09-13,141.179.19.238,Nollywood Capital TV,5.8.82,SaudiNet,SA,Cable/DSL,English,1,Yes
1582,2022-09-13,90.255.134.102,Kids Planet,5.8.82,Vodafone UK,GB,Cable/DSL,English,1,Yes
1583,2022-09-13,41.40.216.91,Getreel Fireplaces,5.8.82,Telecom Egypt,EG,Cable/DSL,English,1,Yes
1584,2022-09-13,50.159.114.254,Kids Planet,5.8.82,Cox Communications,US,Cable/DSL,English,1,Yes
1585,2022-09-13,148.252.128.96,Kids Planet,5.8.82,Vodafone,GB,Cellular,English,1,Yes
1586,2022-09-13,193.168.176.215,Kids Planet,5.8.82,Joint stock company For,RU,Cable/DSL,English,1,Yes
1587,2022-09-13,179.1.85.178,Games Tips&Tricks,5.8.82,Internexa S.A. E.s.p,CO,Cable/DSL,English,1,Yes
1588,2022-09-13,155.138.88.78,Kids Planet,5.8.82,SaudiNet,SA,Cellular,English,1,Yes
1589,2022-09-13,5.246.175.39,The Kids Channel,5.8.82,Mobily,SA,Cellular,English,1,Yes
1590,2022-09-13,177.223.140.67,Getreel Fireplaces,5.8.4,adilson bento ferreira 02815717166,BR,Cable/DSL,English,1,Yes
1591,2022-09-13,191.241.68.163,Marvel Comic Universe,5.8.4,K2 Telecom e Multimidia LTDA ME,BR,Cable/DSL,English,1,Yes
1592,2022-09-13,45.229.36.79,Marvel Comic Universe,5.8.4,Television Orientada S.A.,AR,Cable/DSL,English,1,Yes
1593,2022-09-13,179.189.45.107,Marvel Comic Universe,5.8.4,Nova Rede de Telecomunicacoes Ltda,BR,Cable/DSL,English,2,No
1594,2022-09-12,24.152.119.99,Classic Cartoons,5.8.4,Rute Maria Da Cunha,BR,Cable/DSL,English,1,Yes
1595,2022-09-12,151.54.54.63,Bob the train,5.1.8,Wind Tre,IT,Cable/DSL,italiano,1,Yes
1596,2022-09-12,189.154.10.75,ADULTish,V_s5.2.0,Telmex,MX,Cable/DSL,English,1,Yes
1597,2022-09-12,72.216.14.197,Dr SEC TV Network,V_s5.2.0,Cox Communications,US,Cable/DSL,English,1,Yes
1598,2022-09-12,189.202.29.45,Coffee Jazz,Vc5.1.3_s5.2.0,izzi,MX,Cable/DSL,English,1,Yes
1599,2022-09-12,131.100.9.111,ADULTish,V_s5.2.0,Opcao Telecom,BR,Cable/DSL,English,1,Yes
1600,2022-09-12,69.137.81.25,Aquarium TV,V_s5.2.0,Comcast Cable,US,Cable/DSL,English,1,Yes
1601,2022-09-12,177.136.169.155,ADULTish,V_s5.2.0,Maxxitel Informatica E Telecom Ltda,BR,Cable/DSL,English,1,Yes
1602,2022-09-12,98.97.118.27,Dog on TV,5.2.1,Starlink,US,Cable/DSL,English,1,Yes
